category_main_cb,category_type_cb,price,floor,area_usable,has_elevator,has_terrace,city,latitude,longitude,floor_number,500m_atm_distance,500m_bus_public_transport_distance,500m_kindergarten_distance,500m_medic_distance,500m_metro_distance,500m_playground_distance,500m_post_office_distance,500m_restaurant_distance,500m_school_distance,500m_shop_distance,500m_small_shop_distance,500m_train_distance,500m_vet_distance,status_development,status_new,status_very_good,layout_1kk,layout_21,layout_2kk,layout_31,layout_3kk,layout_41,layout_4kk,layout_51,layout_5kk,layout_6_plus,layout_atypical,building_type_wood,building_type_stone,building_type_modular,building_type_assembled,building_type_panel,building_type_skeleton,building_type_mixed,condition_new_build,condition_under_construction,condition_very_good,district_praha_1,district_praha_10,district_praha_2,district_praha_3,district_praha_4,district_praha_5,district_praha_6,district_praha_7,district_praha_8,district_praha_9,metro_dist_A,metro_dist_B,metro_dist_C,1000m_A,1000m_B,1000m_C,nearest_station_name,nearest_station_Bořislavka,nearest_station_Budějovická,nearest_station_Chodov,nearest_station_Dejvická,nearest_station_Depo Hostivař,nearest_station_Flora,nearest_station_Florenc,nearest_station_Hlavní nádraží,nearest_station_Hloubětín,nearest_station_Hradčanská,nearest_station_Háje,nearest_station_Hůrka,nearest_station_I. P. Pavlova,nearest_station_Invalidovna,nearest_station_Jinonice,nearest_station_Jiřího z Poděbrad,nearest_station_Karlovo náměstí,nearest_station_Kačerov,nearest_station_Kobylisy,nearest_station_Kolbenova,nearest_station_Křižíkova,nearest_station_Letňany,nearest_station_Luka,nearest_station_Lužiny,nearest_station_Ládví,nearest_station_Malostranská,nearest_station_Muzeum,nearest_station_Můstek,nearest_station_Nemocnice Motol,nearest_station_Nové Butovice,nearest_station_Nádraží Holešovice,nearest_station_Nádraží Veleslavín,nearest_station_Náměstí Míru,nearest_station_Náměstí Republiky,nearest_station_Národní třída,nearest_station_Opatov,nearest_station_Palmovka,nearest_station_Pankrác,nearest_station_Petřiny,nearest_station_Pražského povstání,nearest_station_Prosek,nearest_station_Radlická,nearest_station_Rajská zahrada,nearest_station_Roztyly,nearest_station_Skalka,nearest_station_Smíchovské nádraží,nearest_station_Staroměstská,nearest_station_Stodůlky,nearest_station_Strašnická,nearest_station_Střížkov,nearest_station_Vltavská,nearest_station_Vysočanská,nearest_station_Vyšehrad,nearest_station_Zličín,nearest_station_Černý Most,nearest_station_Českomoravská,nearest_station_Želivského
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",10500000.0,3. podlaží,50.0,1,0,Praha,50.05542491806587,14.381661553137954,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3648.402024936502,589.0186731555738,3579.9416702999324,0,1,0,Radlická,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",8850000.0,5. podlaží z celkem 10,47.0,1,0,Praha,50.0471628290967,14.3019407705936,5,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4173.040697162974,325.922117490843,9338.197262030975,0,1,0,Stodůlky,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",21000000.0,2. podlaží z celkem 2,127.0,0,126,Praha,49.985403,14.408981,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10189.88470484263,8145.30147988026,7151.3314635020015,0,0,0,Budějovická,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",5643300.0,3. podlaží z celkem 5 včetně 2 podzemních,29.0,1,0,Praha,50.08015010847797,14.508729734234931,3,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,772.5385685660578,3149.8416152951895,4400.671279434081,1,0,0,Depo Hostivař,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",10690000.0,1. podlaží z celkem 5 včetně 1 podzemního,55.0,1,1,Praha,50.10731361111,14.52638361111,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3656.0581517535184,720.5210891510209,2126.72008219269,0,1,0,Hloubětín,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",9100000.0,6. podlaží,54.0,0,0,Praha,49.99972815201479,14.408104862555193,6,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8650.647989997537,6623.825447284138,5756.150202855081,0,0,0,Budějovická,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",14720000.0,6. podlaží,63.0,1,0,Praha,50.1087377711,14.4537353903,6,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3458.507301561471,1502.4061420657254,928.2433412987034,0,0,1,Nádraží Holešovice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",8000000.0,3. podlaží,53.0,0,10,Praha,50.104811671618975,14.487994065174963,3,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3100.904031202465,389.2086592093111,1764.5673799804656,0,1,0,Českomoravská,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",11775000.0,2. podlaží,68.0,1,0,Praha,50.01951761018646,14.437108377235276,2,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6187.6966274785955,5096.493503545372,2890.9805953691557,0,0,0,Budějovická,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",5960000.0,1. podlaží z celkem 5 včetně 1 podzemního,27.0,1,0,Praha,50.1263745684917,14.4589788903496,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5040.206842886472,2728.5806157734287,305.64768259845016,0,0,1,Kobylisy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",12990000.0,4. podlaží z celkem 4,64.0,1,35,Praha,50.0396699271099,14.4355647412242,4,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3949.713560624746,3084.382940050701,1081.43127991215,0,0,0,Budějovická,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",11500000.0,4. podlaží z celkem 4,57.0,1,0,Praha,50.0396699271099,14.4355647412242,4,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3949.713560624746,3084.382940050701,1081.43127991215,0,0,0,Budějovická,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",21555000.0,3. podlaží z celkem 1 včetně 1 podzemního,137.0,1,116,Praha,50.1099571195,14.3396800628,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1701.9681868022576,6298.814298074525,7146.605123169378,0,0,0,Nádraží Veleslavín,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",11668142.0,6. podlaží z celkem 8 včetně 1 podzemního,77.0,1,0,Praha,50.10634,14.54628,6,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4085.1754693826733,702.8301923877192,3002.9438975260705,0,1,0,Hloubětín,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",18800020.0,4. podlaží z celkem 5 včetně 1 podzemního,101.0,0,0,Praha,50.0578206,14.3786624,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3318.112817782451,663.65724223962,3737.121290612478,0,1,0,Jinonice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",17442320.0,4. podlaží z celkem 5 včetně 1 podzemního,92.0,0,0,Praha,50.0578206,14.3786624,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3318.112817782451,663.65724223962,3737.121290612478,0,1,0,Jinonice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",20323404.0,4. podlaží z celkem 5 včetně 1 podzemního,112.0,0,0,Praha,50.0578206,14.3786624,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3318.112817782451,663.65724223962,3737.121290612478,0,1,0,Jinonice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",11212580.0,2. podlaží z celkem 5 včetně 1 podzemního,48.0,0,29,Praha,50.0578206,14.3786624,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3318.112817782451,663.65724223962,3737.121290612478,0,1,0,Jinonice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",20878616.0,2. podlaží z celkem 5 včetně 1 podzemního,110.0,0,37,Praha,50.0578206,14.3786624,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3318.112817782451,663.65724223962,3737.121290612478,0,1,0,Jinonice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",19717684.0,3. podlaží z celkem 5 včetně 1 podzemního,110.0,0,12,Praha,50.0578206,14.3786624,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3318.112817782451,663.65724223962,3737.121290612478,0,1,0,Jinonice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",20393309.0,2. podlaží z celkem 5 včetně 1 podzemního,110.0,0,41,Praha,50.0578206,14.3786624,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3318.112817782451,663.65724223962,3737.121290612478,0,1,0,Jinonice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",17783960.0,2. podlaží z celkem 5 včetně 1 podzemního,92.0,0,24,Praha,50.0578206,14.3786624,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3318.112817782451,663.65724223962,3737.121290612478,0,1,0,Jinonice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",21174764.0,2. podlaží z celkem 5 včetně 1 podzemního,110.0,0,18,Praha,50.0578206,14.3786624,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3318.112817782451,663.65724223962,3737.121290612478,0,1,0,Jinonice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",12171360.0,1. podlaží z celkem 5 včetně 1 podzemního,79.0,0,24,Praha,50.0578206,14.3786624,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3318.112817782451,663.65724223962,3737.121290612478,0,1,0,Jinonice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",19363500.0,1. podlaží z celkem 5 včetně 1 podzemního,102.0,0,32,Praha,50.0578206,14.3786624,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3318.112817782451,663.65724223962,3737.121290612478,0,1,0,Jinonice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",15879564.0,1. podlaží z celkem 5 včetně 1 podzemního,79.0,0,26,Praha,50.0578206,14.3786624,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3318.112817782451,663.65724223962,3737.121290612478,0,1,0,Jinonice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",7350000.0,5. podlaží z celkem 6,38.0,1,0,Praha,50.11051,14.450622,5,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3457.2898022040167,1787.6348206512316,742.8275646925108,0,0,1,Nádraží Holešovice,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",11990000.0,1. podlaží z celkem 4 včetně 1 podzemního,63.0,1,0,Praha,50.0676283,14.4324936,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,917.2581999874538,1292.4767919446726,525.861309544237,1,0,1,Vyšehrad,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",11500000.0,-1. podlaží z celkem 4 včetně 1 podzemního,52.0,1,11,Praha,50.0675626927479,14.4325577919789,-1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,922.0856095525538,1300.8037357720477,520.2425521846711,1,0,1,Vyšehrad,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",12995000.0,2. podlaží z celkem 6 včetně 1 podzemního,57.0,1,0,Praha,50.075927906356334,14.427186258511558,2,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,455.0892046090843,568.4823504040509,209.74141189024377,1,1,1,I. P. Pavlova,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",5990000.0,1. podlaží,47.0,0,0,Praha,50.073401979410654,14.381715299626471,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2766.7440815818927,1611.1301264399683,3451.2002755797657,0,0,0,Anděl,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",11775870.0,2. podlaží z celkem 6,55.0,1,0,Praha,50.0868299,14.3407042,2,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,295.41825400386,4084.0811603830907,6497.0341047485435,1,0,0,Petřiny,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",14200000.0,5. podlaží,78.0,1,0,Praha,50.0882611,14.4791406,5,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1155.3833172625837,1435.398854630811,2872.706904828676,0,0,0,Želivského,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",24990000.0,6. podlaží z celkem 7,109.0,1,0,Praha,50.06778535962256,14.404332926978498,6,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2253.2657802985536,376.35263988488066,1929.6599955375714,0,1,0,Anděl,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",23000000.0,1. podlaží z celkem 5,105.0,1,16,Praha,50.0943574260723,14.3655708020104,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,474.41290726750566,3765.2820464045153,4949.616147911277,1,0,0,Bořislavka,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",13900000.0,9. podlaží z celkem 9 včetně 2 podzemních,64.0,1,28,Praha,50.104045,14.515835,9,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3219.1526999669877,703.6763436072988,2087.9120853890768,0,1,0,Kolbenova,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",5990000.0,2. podlaží z celkem 5 včetně 1 podzemního,30.0,1,0,Praha,50.1263745684917,14.4589788903496,2,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5040.206842886472,2728.5806157734287,305.64768259845016,0,0,1,Kobylisy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"{'name': 'Byty', 'value': 1}","{'name': 'Prodej', 'value': 1}",23990000.0,4. podlaží,119.0,1,142,Praha,50.139808833286224,14.447377231941923,4,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5610.319901844987,4434.923629279579,1797.614364141354,0,0,0,Kobylisy,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
