,city,city_seo_name,citypart,citypart_seo_name,country,country_id,country_seo_name,district,district_id,district_seo_name,entity_type,geohash,gps_lat,gps_lon,housenumber,inaccuracy_type,municipality,municipality_id,municipality_seo_name,quarter,quarter_id,quarter_seo_name,region,region_id,region_seo_name,street,street_id,street_seo_name,streetnumber,ward,ward_id,ward_seo_name
2366,Praha,praha,Libeň,liben,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm19ne2p,50.103749197552645,14.488916743318471,2517,address,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Kurta Konráda,120193,kurta-konrada,1,,14955,
2367,Praha,praha,Kamýk,kamyk,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,address,u2fk2zktfx,50.006672816361,14.4533104275833,,street,,3468,,Praha 12,92,praha-12,Hlavní město Praha,10,hlavni-mesto-praha,Zimova,124969,zimova,,,8725,
2368,Praha,praha,Strašnice,strasnice,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,address,u2fkcseq0w,50.0794929205,14.4844740935,3466,gps,,3468,,Praha 10,132,praha-10,Hlavní město Praha,10,hlavni-mesto-praha,Ramonova,5199020,ramonova,2,,14963,
2369,Praha,praha,Strašnice,strasnice,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,address,u2fkcsen8q,50.0795804169,14.4841143667,3466,gps,,3468,,Praha 10,132,praha-10,Hlavní město Praha,10,hlavni-mesto-praha,Ramonova,5199020,ramonova,8,,14963,
2370,Praha,praha,,,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,street,u2fm18u2rn,50.10185176048293,14.48611817383465,,street,,3468,,,-1,,Hlavní město Praha,10,hlavni-mesto-praha,Spojovací,121906,spojovaci,,,-1,
2371,Praha,praha,Libeň,liben,Česká republika,112,ceska-republika,Praha 8,5008,praha-8,street,u2fm1264tq,50.0994926,14.4719767,,gps,,3468,,Praha 8,115,praha-8,Hlavní město Praha,10,hlavni-mesto-praha,Na kopečku,120717,na-kopecku,,,14955,
2372,Praha,praha,Jinonice,jinonice,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhwxy79x,50.0529782118,14.3567999026,1,gps,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Řeporyjská,121745,reporyjska,2,,14954,
2373,Praha,praha,Hodkovičky,hodkovicky,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,address,u2fhxf0409,50.0211028410056,14.4031015618926,,street,,3468,,Praha 4,90,praha-4,Hlavní město Praha,10,hlavni-mesto-praha,Šífařská,140604,sifarska,,,8724,
2374,Praha,praha,Třebonice,trebonice,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhv04q4m,50.054768601,14.285420388,165,gps,,3468,,Praha-Zličín,106,praha-zlicin,Hlavní město Praha,10,hlavni-mesto-praha,U Zličína,142175,u-zlicina,16,,14966,
2375,Praha,praha,Třebonice,trebonice,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhv04q4m,50.054768601,14.285420388,165,gps,,3468,,Praha-Zličín,106,praha-zlicin,Hlavní město Praha,10,hlavni-mesto-praha,U Zličína,142175,u-zlicina,16,,14966,
2376,Praha,praha,Praha 5,praha-5,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,street,u2fhzb1rs7,50.055017848261,14.4049806528458,,street,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Křížová,120302,krizova,,,-1,
2377,Praha,praha,Smíchov,smichov,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,ward,u2fhzgcvu4,50.07530877822738,14.40565493257437,,ward,,3468,,,-1,,Hlavní město Praha,10,hlavni-mesto-praha,,-1,,,,13687,
2378,Praha,praha,Smíchov,smichov,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,street,u2fhzegcrq,50.0745578821611,14.3975517278251,,street,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Kobrova,5182296,kobrova,,,13687,
2379,Praha,praha,Letňany,letnany,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm62pd2f,50.14200350477613,14.52327724445192,869,address,,3468,,Praha 18,128,praha-18,Hlavní město Praha,10,hlavni-mesto-praha,Kadečkové,5194268,kadeckove,1,,13717,
2380,Praha,praha,Kamýk,kamyk,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,address,u2fk892pd3,50.017927017610056,14.43613480759288,1000,address,,3468,,Praha 12,92,praha-12,Hlavní město Praha,10,hlavni-mesto-praha,Mariánská,120493,marianska,12,,8725,
2381,Praha,praha,Horní Měcholupy,horni-mecholupy,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,address,u2fket88gx,50.0401466351312,14.568712393901,697,address,,3468,,Praha 15,133,praha-15,Hlavní město Praha,10,hlavni-mesto-praha,Modenská,5185626,modenska,4,,13719,
2382,Praha,praha,Hostivař,hostivar,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,address,u2fkdzsgfy,50.0516411111,14.5415536111,1639,address,,3468,,Praha 15,133,praha-15,Hlavní město Praha,10,hlavni-mesto-praha,Horolezecká,123391,horolezecka,1a,,13718,
2383,Praha,praha,Stodůlky,stodulky,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhtwj9mu,50.0429623395889,14.3120091643871,,street,,3468,,Praha-Řeporyje,102,praha-reporyje,Hlavní město Praha,10,hlavni-mesto-praha,Toufarova,5196650,toufarova,,,14962,
2384,Praha,praha,Vršovice,vrsovice,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,address,u2fkce2s53,50.0722602538147,14.4808170802538,,street,,3468,,Praha 10,132,praha-10,Hlavní město Praha,10,hlavni-mesto-praha,Murmanská,120599,murmanska,,,14968,
2385,Praha,praha,Košíře,kosire,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,street,u2fhyc9ywh,50.06309217853674,14.361793540683493,,street,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Naskové,121112,naskove,,,13688,
2386,Praha,praha,Holešovice,holesovice,Česká republika,112,ceska-republika,Praha 7,5007,praha-7,address,u2fm02s8yw,50.10056399199406,14.431518284299488,1169,address,,3468,,Praha 7,113,praha-7,Hlavní město Praha,10,hlavni-mesto-praha,Heřmanova,119703,hermanova,22,,14951,
2387,Praha,praha,Smíchov,smichov,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhzf3r51,50.0672813,14.4049261,3410,gps,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Šiklové,5199535,siklove,10,,13687,
2388,Praha,praha,Hrdlořezy,hrdlorezy,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fkczm1j7,50.09372587934737,14.498068848421854,419,address,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,V Třešňovce,5181159,v-tresnovce,9,,14953,
2389,Praha,praha,Suchdol,suchdol,Česká republika,112,ceska-republika,Praha 6,5006,praha-6,address,u2fjpqb5mv,50.135323,14.38136,,street,,3468,,Praha-Suchdol,112,praha-suchdol,Hlavní město Praha,10,hlavni-mesto-praha,U hotelu,141004,u-hotelu,,,13700,
2390,Praha,praha,Lochkov,lochkov,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhqwg54c,50.0034203152,14.3523860807,15,gps,,3468,,Praha-Lochkov,100,praha-lochkov,Hlavní město Praha,10,hlavni-mesto-praha,Cementářská,123791,cementarska,,,5985,
2391,Praha,praha,Holešovice,holesovice,Česká republika,112,ceska-republika,Praha 7,5007,praha-7,address,u2fm09myzs,50.1057052421147,14.444256821057,1624,address,,3468,,Praha 7,113,praha-7,Hlavní město Praha,10,hlavni-mesto-praha,U Průhonu,122355,u-pruhonu,1b,,14951,
2392,Praha,praha,Libeň,liben,Česká republika,112,ceska-republika,Praha 8,5008,praha-8,street,u2fm1264tq,50.0994926,14.4719767,,gps,,3468,,Praha 8,115,praha-8,Hlavní město Praha,10,hlavni-mesto-praha,Na kopečku,120717,na-kopecku,,,14955,
2393,Praha,praha,Libeň,liben,Česká republika,112,ceska-republika,Praha 8,5008,praha-8,street,u2fm1264tq,50.0994926,14.4719767,,gps,,3468,,Praha 8,115,praha-8,Hlavní město Praha,10,hlavni-mesto-praha,Na kopečku,120717,na-kopecku,,,14955,
2394,Praha,praha,Vysočany,vysocany,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,street,u2fm45h1jm,50.1143390047445,14.5076716569371,,street,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Pod Krocínkou,121413,pod-krocinkou,,,14969,
2395,Praha,praha,Hloubětín,hloubetin,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm4908vk,50.103301,14.524847,1189,gps,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Poděbradská,121503,podebradska,62,,14950,
2396,Praha,praha,Podolí,podoli,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,address,u2fkb0h1b4,50.0540233720666,14.4195599167502,129,address,,3468,,Praha 4,90,praha-4,Hlavní město Praha,10,hlavni-mesto-praha,Nad sokolovnou,121058,nad-sokolovnou,3,,13677,
2397,Praha,praha,Žižkov,zizkov,Česká republika,112,ceska-republika,Praha 3,5003,praha-3,address,u2fkcqtrdv,50.090731937087,14.476322447081,,street,,3468,,Praha 3,89,praha-3,Hlavní město Praha,10,hlavni-mesto-praha,Biskupcova,119296,biskupcova,,,14971,
2398,Praha,praha,Žižkov,zizkov,Česká republika,112,ceska-republika,Praha 3,5003,praha-3,address,u2fkcqtrdv,50.090731937087,14.476322447081,,street,,3468,,Praha 3,89,praha-3,Hlavní město Praha,10,hlavni-mesto-praha,Biskupcova,119296,biskupcova,,,14971,
2399,Praha,praha,Vršovice,vrsovice,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,address,u2fkce2s53,50.0722602538147,14.4808170802538,,street,,3468,,Praha 10,132,praha-10,Hlavní město Praha,10,hlavni-mesto-praha,Murmanská,120599,murmanska,,,14968,
2400,Praha,praha,Vysočany,vysocany,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm460vyf,50.1096412879722,14.5142638950653,,street,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Fafkových,5198630,fafkovych,,,14969,
2401,Praha,praha,Hrdlořezy,hrdlorezy,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fkczqkp8,50.094226,14.499879,,street,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,V Třešňovce,5181159,v-tresnovce,,,14953,
2402,Praha,praha,Krč,krc,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,address,u2fk8rj5qm,50.0488062465211,14.4321904205664,,street,,3468,,Praha 4,90,praha-4,Hlavní město Praha,10,hlavni-mesto-praha,Milevská,120550,milevska,,,13676,
2403,Praha,praha,Hlubočepy,hlubocepy,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,street,u2fhx5g86u,50.030431960829446,14.375047068836498,,street,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Štěpařská,121579,steparska,,,13685,
2404,Praha,praha,Smíchov,smichov,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhzeeb2x,50.0730187973,14.3972644149,3365,gps,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Grafická,119641,graficka,1,,13687,
2405,Praha,praha,Žižkov,zizkov,Česká republika,112,ceska-republika,Praha 3,5003,praha-3,address,u2fkcw45cs,50.08733578734672,14.48279398402349,2698,address,,3468,,Praha 3,89,praha-3,Hlavní město Praha,10,hlavni-mesto-praha,Malešická,120475,malesicka,47,,14971,
2406,Praha,praha,Praha-Dolní Chabry,praha-dolni-chabry,Česká republika,112,ceska-republika,Praha 8,5008,praha-8,quarter,u2fm29kkgy,50.14931921178555,14.442041099952853,,quarter,,3468,,Praha-Dolní Chabry,118,praha-dolni-chabry,Hlavní město Praha,10,hlavni-mesto-praha,,-1,,,,-1,
2407,Praha,praha,Horní Počernice,horni-pocernice,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fmh1frs3,50.108563,14.593117,927,gps,,3468,,Praha 20,124,praha-20,Hlavní město Praha,10,hlavni-mesto-praha,Slatiňanská,124310,slatinanska,5,,2946,
2408,Praha,praha,Kbely,kbely,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,street,u2fm5q7tyt,50.1330028493821,14.5619805277091,,street,,3468,,Praha 19,125,praha-19,Hlavní město Praha,10,hlavni-mesto-praha,K Vinoři,125706,k-vinori,,,13714,
2409,Praha,praha,Kbely,kbely,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,street,u2fm5q7tyt,50.1330028493821,14.5619805277091,,street,,3468,,Praha 19,125,praha-19,Hlavní město Praha,10,hlavni-mesto-praha,K Vinoři,125706,k-vinori,,,13714,
2410,Praha,praha,Zličín,zlicin,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,street,u2fhuctbzx,50.062118035294866,14.279460887641791,,street,,3468,,Praha-Zličín,106,praha-zlicin,Hlavní město Praha,10,hlavni-mesto-praha,Strážovická,5200375,strazovicka,,,13691,
2411,Praha,praha,Zličín,zlicin,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,street,u2fhuctbzx,50.062118035294866,14.279460887641791,,street,,3468,,Praha-Zličín,106,praha-zlicin,Hlavní město Praha,10,hlavni-mesto-praha,Strážovická,5200375,strazovicka,,,13691,
2412,Praha,praha,Hloubětín,hloubetin,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm4914ez,50.103618201301465,14.525463873375442,1189,address,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Poděbradská,121503,podebradska,64,,14950,
2413,Praha,praha,Smíchov,smichov,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhzf3r4f,50.067283784461225,14.404919768268417,3410,address,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Šiklové,5199535,siklove,10,,13687,
2414,Praha,praha,Stodůlky,stodulky,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhwj33gt,50.038932058194,14.328038753864401,2609,address,,3468,,Praha 13,98,praha-13,Hlavní město Praha,10,hlavni-mesto-praha,Smíchovská,123867,smichovska,100,,14962,
2415,Praha,praha,Radlice,radlice,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhz235nv,50.055626214155275,14.38276966198667,369,address,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,U Komína,5199810,u-komina,8,,13686,
2416,Praha,praha,,,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,street,u2fhtvmdz9,50.03908479050309,14.323064562260218,,street,,3468,,,-1,,Hlavní město Praha,10,hlavni-mesto-praha,Kakosova,151384,kakosova,,,-1,
2417,Praha,praha,Žižkov,zizkov,Česká republika,112,ceska-republika,Praha 3,5003,praha-3,address,u2fkbtx1fz,50.084264,14.445769,2919,gps,,3468,,Praha 3,89,praha-3,Hlavní město Praha,10,hlavni-mesto-praha,U Viktorie,5198409,u-viktorie,2,,14971,
2418,Praha,praha,Stodůlky,stodulky,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,street,u2fhtqw7mk,50.04605453235172,14.302028877633346,,street,,3468,,Praha 13,98,praha-13,Hlavní město Praha,10,hlavni-mesto-praha,Medunova,5194266,medunova,,,14962,
2419,Praha,praha,Hrdlořezy,hrdlorezy,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fkfppy0g,50.0932095,14.512638,191,gps,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,U Smetanky,147233,u-smetanky,5,,14953,
2420,Praha,praha,Holešovice,holesovice,Česká republika,112,ceska-republika,Praha 7,5007,praha-7,address,u2fm0f6dgu,50.11051,14.45062,24,gps,,3468,,Praha 7,113,praha-7,Hlavní město Praha,10,hlavni-mesto-praha,Jankovcova,119870,jankovcova,18,,14951,
2421,Praha,praha,Hloubětín,hloubetin,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm51d40c,50.10625,14.54868,,gps,,3468,,Praha 14,120,praha-14,Hlavní město Praha,10,hlavni-mesto-praha,Kardašovská,125470,kardasovska,,,14950,
2422,Praha,praha,Hloubětín,hloubetin,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm51868f,50.10634,14.54628,393,gps,,3468,,Praha 14,120,praha-14,Hlavní město Praha,10,hlavni-mesto-praha,Kardašovská,125470,kardasovska,1,,14950,
2423,Praha,praha,Hloubětín,hloubetin,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm51868f,50.10634,14.54628,393,gps,,3468,,Praha 14,120,praha-14,Hlavní město Praha,10,hlavni-mesto-praha,Kardašovská,125470,kardasovska,1,,14950,
2424,Praha,praha,Bubeneč,bubenec,Česká republika,112,ceska-republika,Praha 6,5006,praha-6,address,u2fjpchsb9,50.103975,14.409286,1143,gps,,3468,,Praha 6,107,praha-6,Hlavní město Praha,10,hlavni-mesto-praha,Gotthardská,119637,gotthardska,4,,14947,
2425,Praha,praha,Bubeneč,bubenec,Česká republika,112,ceska-republika,Praha 6,5006,praha-6,address,u2fjpchsb9,50.103975,14.409286,1143,gps,,3468,,Praha 6,107,praha-6,Hlavní město Praha,10,hlavni-mesto-praha,Gotthardská,119637,gotthardska,4,,14947,
2426,Praha,praha,Královice,kralovice,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,address,u2fktj7d8v,50.039064,14.638628,183,gps,,3468,,Praha-Královice,138,praha-kralovice,Hlavní město Praha,10,hlavni-mesto-praha,Ke Tvrzi,5198636,ke-tvrzi,,,4995,
2427,Praha,praha,Hloubětín,hloubetin,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm4914ez,50.103618201301465,14.525463873375442,1189,address,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Poděbradská,121503,podebradska,64,,14950,
2428,Praha,praha,,,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,street,u2fkdpgu6n,50.05310141263233,14.507190288876973,,street,,3468,,,-1,,Hlavní město Praha,10,hlavni-mesto-praha,Práčská,121543,pracska,,,-1,
2429,Praha,praha,Vršovice,vrsovice,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,address,u2fkce2s53,50.0722602538147,14.4808170802538,,street,,3468,,Praha 10,132,praha-10,Hlavní město Praha,10,hlavni-mesto-praha,Murmanská,120599,murmanska,,,14968,
2430,Praha,praha,Smíchov,smichov,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhzegcrq,50.0745578821611,14.3975517278251,,street,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Kobrova,5182296,kobrova,,,13687,
2431,Praha,praha,Hrdlořezy,hrdlorezy,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fkfpm2wd,50.0936380954451,14.5094438055474,,street,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Hrdlořezská,119775,hrdlorezska,,,14953,
2432,Praha,praha,Hrdlořezy,hrdlorezy,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fkfpm2wd,50.0936380954451,14.5094438055474,,street,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Hrdlořezská,119775,hrdlorezska,,,14953,
2433,Praha,praha,Záběhlice,zabehlice,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,address,u2fk9yrv0v,50.04498733106298,14.501647220020445,3365,address,,3468,,Praha 10,132,praha-10,Hlavní město Praha,10,hlavni-mesto-praha,Klapálkova,125414,klapalkova,29,,14970,
2434,Praha,praha,Bubeneč,bubenec,Česká republika,112,ceska-republika,Praha 6,5006,praha-6,address,u2fjp8dyb7,50.1015779308,14.3958798905,1145,gps,,3468,,Praha 6,107,praha-6,Hlavní město Praha,10,hlavni-mesto-praha,Vítězné náměstí,121753,vitezne-namesti,8,,14947,
2435,Praha,praha,Kbely,kbely,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,street,u2fm5q7tyt,50.1330028493821,14.5619805277091,,street,,3468,,Praha 19,125,praha-19,Hlavní město Praha,10,hlavni-mesto-praha,K Vinoři,125706,k-vinori,,,13714,
2436,Praha,praha,Libeň,liben,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm19cdtm,50.10773011769131,14.482268254070437,2561,address,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Nad Kolčavkou,123278,nad-kolcavkou,2b,,14955,
2437,Praha,praha,Libeň,liben,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fm19cdtm,50.10773011769131,14.482268254070437,2561,address,,3468,,Praha 9,119,praha-9,Hlavní město Praha,10,hlavni-mesto-praha,Nad Kolčavkou,123278,nad-kolcavkou,2b,,14955,
2438,Praha,praha,Hlubočepy,hlubocepy,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhwg3uy0,50.0284375,14.3617966667,1264,address,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Ondrákové,5197314,ondrakove,1,,13685,
2439,Praha,praha,Radlice,radlice,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhz223vp,50.0554249180659,14.381661553138,,street,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,U Komína,5199810,u-komina,,,13686,
2440,Praha,praha,Hostivař,hostivar,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,address,u2fkdqrv1w,50.0449887907393,14.5236565274062,1668,address,,3468,,Praha 15,133,praha-15,Hlavní město Praha,10,hlavni-mesto-praha,Nurmiho,5199740,nurmiho,1,,13718,
2441,Praha,praha,,,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,street,u2fhx8jzm5,50.0110277778,14.4002055556,,street,,3468,,,-1,,Hlavní město Praha,10,hlavni-mesto-praha,Mezi Vodami,125671,mezi-vodami,,,-1,
2442,Praha,praha,Kbely,kbely,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,street,u2fm5q7tyt,50.1330028493821,14.5619805277091,,street,,3468,,Praha 19,125,praha-19,Hlavní město Praha,10,hlavni-mesto-praha,K Vinoři,125706,k-vinori,,,13714,
2443,Praha,praha,Kbely,kbely,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,street,u2fm5q7tyt,50.1330028493821,14.5619805277091,,street,,3468,,Praha 19,125,praha-19,Hlavní město Praha,10,hlavni-mesto-praha,K Vinoři,125706,k-vinori,,,13714,
2444,Praha,praha,Kbely,kbely,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,street,u2fm5q7tyt,50.1330028493821,14.5619805277091,,street,,3468,,Praha 19,125,praha-19,Hlavní město Praha,10,hlavni-mesto-praha,K Vinoři,125706,k-vinori,,,13714,
2445,Praha,praha,Braník,branik,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,address,u2fk8jwcqw,50.040226331403396,14.42361860322415,1880,address,,3468,,Praha 4,90,praha-4,Hlavní město Praha,10,hlavni-mesto-praha,U dubu,122225,u-dubu,80,,13678,
2446,Praha,praha,Holešovice,holesovice,Česká republika,112,ceska-republika,Praha 7,5007,praha-7,street,u2fm0c40ky,50.103225,14.44998,,street,,3468,,Praha 7,113,praha-7,Hlavní město Praha,10,hlavni-mesto-praha,Komunardů,120185,komunardu,,,14951,
2447,Praha,praha,Holešovice,holesovice,Česká republika,112,ceska-republika,Praha 7,5007,praha-7,street,u2fm0c40ky,50.103225,14.44998,,street,,3468,,Praha 7,113,praha-7,Hlavní město Praha,10,hlavni-mesto-praha,Komunardů,120185,komunardu,,,14951,
2448,Praha,praha,Holešovice,holesovice,Česká republika,112,ceska-republika,Praha 7,5007,praha-7,street,u2fm0c40ky,50.103225,14.44998,,street,,3468,,Praha 7,113,praha-7,Hlavní město Praha,10,hlavni-mesto-praha,Komunardů,120185,komunardu,,,14951,
2449,Praha,praha,Holešovice,holesovice,Česká republika,112,ceska-republika,Praha 7,5007,praha-7,street,u2fm0c40ky,50.103225,14.44998,,street,,3468,,Praha 7,113,praha-7,Hlavní město Praha,10,hlavni-mesto-praha,Komunardů,120185,komunardu,,,14951,
2450,Praha,praha,Nusle,nusle,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,street,u2fkbc98rw,50.062027123643624,14.449404954579956,,street,,3468,,Praha 4,90,praha-4,Hlavní město Praha,10,hlavni-mesto-praha,Kloboučnická,120146,kloboucnicka,,,14960,
2451,Praha,praha,Jinonice,jinonice,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhybsumc,50.057197,14.365906,1060,gps,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Na pomezí,120807,na-pomezi,10,,14954,
2452,Praha,praha,Vršovice,vrsovice,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,address,u2fkbcgyxb,50.0644425413059,14.4525126647532,1570,address,,3468,,Praha 10,132,praha-10,Hlavní město Praha,10,hlavni-mesto-praha,Petrohradská,120343,petrohradska,5,,14968,
2453,Praha,praha,Košíře,kosire,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,street,u2fhz6bx5z,50.07006167080322,14.381953490141905,,street,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Hlaváčkova,119708,hlavackova,,,13688,
2454,Praha,praha,Košíře,kosire,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,street,u2fhz6bx5z,50.07006167080322,14.381953490141905,,street,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Hlaváčkova,119708,hlavackova,,,13688,
2455,Praha,praha,Košíře,kosire,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,street,u2fhz6bx5z,50.07006167080322,14.381953490141905,,street,,3468,,Praha 5,97,praha-5,Hlavní město Praha,10,hlavni-mesto-praha,Hlaváčkova,119708,hlavackova,,,13688,
2456,Praha,praha,Třebonice,trebonice,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhv0tbhq,50.05649285734942,14.290315256443392,227,address,,3468,,Praha-Zličín,106,praha-zlicin,Hlavní město Praha,10,hlavni-mesto-praha,K metru,125639,k-metru,6,,14966,
2457,Praha,praha,Újezd u Průhonic,ujezd-u-pruhonic,Česká republika,112,ceska-republika,Praha 4,5004,praha-4,address,u2fkd92uzw,50.017481667767186,14.525279870105912,671,address,,3468,,Praha-Újezd,96,praha-ujezd,Hlavní město Praha,10,hlavni-mesto-praha,Formanská,123808,formanska,,,11721,
2458,Praha,praha,Újezd nad Lesy,ujezd-nad-lesy,Česká republika,112,ceska-republika,Praha 9,5009,praha-9,address,u2fkvjwhv4,50.0847504,14.6422504,2910,gps,,3468,,Praha 21,130,praha-21,Hlavní město Praha,10,hlavni-mesto-praha,Barchovická,124070,barchovicka,,,11703,
2459,Praha,praha,Řeporyje,reporyje,Česká republika,112,ceska-republika,Praha 5,5005,praha-5,address,u2fhtvmdz9,50.03908479050309,14.323064562260218,,street,,3468,,Praha-Řeporyje,102,praha-reporyje,Hlavní město Praha,10,hlavni-mesto-praha,Kakosova,151384,kakosova,,,14972,
2460,Praha,praha,Záběhlice,zabehlice,Česká republika,112,ceska-republika,Praha 10,5010,praha-10,address,u2fk9xzdb1,50.052816893603364,14.490287616058247,13,address,,3468,,Praha 10,132,praha-10,Hlavní město Praha,10,hlavni-mesto-praha,Záběhlická,122837,zabehlicka,96,,14970,
